writing_speed,errors,pauses,pattern_variability,label
0.19932513876310332,2,1.288389001160378,0.2762971639177821,0.0
0.14711445355220498,2,0.8975251518646613,0.1831827308595019,0.0
0.24112724560515947,1,1.0111727879688994,0.2440666738331986,0.0
0.1389578175014489,0,0.9380700572023878,0.2836570070759915,0.0
0.2104431797502378,5,1.229205515002683,0.18160809232056332,0.0
0.10201649380601123,2,0.43249871172052423,0.1382554742074794,0.0
0.13359069755507846,1,0.9966779315348182,0.2034235861713839,0.0
0.2098430617934562,2,0.9788362485004605,0.2816167374119709,0.0
0.23692332899977053,0,0.9092727224816635,0.2608748828275401,0.0
0.20856841405949852,2,1.3452453091271266,0.11316596867263076,0.0
0.194217585880588,1,0.8225341082288458,0.23851456001551635,0.0
0.18494481522053557,3,1.1543592354471324,0.21437950449179075,0.0
0.12607390048162864,4,1.0712505577412168,0.2814926352692851,0.0
0.16400778958026457,2,1.2523038505071031,0.12449628337005945,0.0
0.17696806145201063,0,0.866562183044499,0.20680722264093132,0.0
0.2528561113109458,2,0.8534062201752481,0.27589253870237845,0.0
0.21718091447842308,2,1.2192139814954797,0.1820047573483486,0.0
0.11184799223186331,3,1.085064261666022,0.19639898354657342,0.0
0.21620419846973976,5,0.6910125306646482,0.11409213553339166,0.0
0.18074588597918417,2,0.8921389971073459,0.15562872808978218,0.0
0.16615389998470206,3,1.0772765307696122,0.16490132983378947,0.0
0.2305838144420434,3,1.1675528443093177,0.2890244897489774,0.0
0.25154997612479757,2,0.864153869361409,0.15653347210823182,0.0
0.24656400595580993,5,0.41714880203661175,0.1921737470539304,0.0
0.1580391238388681,2,1.1046446371474066,0.23426088471285594,0.0
0.1845393812074393,5,0.7559358620112049,0.13243667448157548,0.0
0.2165631715701782,0,0.5965322403755178,0.1972884774283749,0.0
0.24877725635611797,1,0.4335348150031718,0.24770780789518151,0.0
0.1760412881077355,1,1.1627961720395483,0.27337104260541323,0.0
0.19071705116680915,2,1.0257234900809933,0.22525185493248534,0.0
0.1446832512996986,1,0.9548687238575497,0.23381070306338958,0.0
0.14018966879596648,1,1.2778048725925524,0.1252566945169138,0.0
0.2406262911197099,0,1.1274649366046146,0.28915529944926943,0.0
0.26781200142854117,3,1.3232600085443833,0.12651481549689647,0.0
0.19639949392098333,3,0.7214529055666007,0.25493458743635966,0.0
0.25017664489460123,0,0.9930898752092073,0.15296326435566376,0.0
0.21808180125238172,1,0.6766573250103971,0.28671862874025034,0.0
0.16774401226974378,2,0.9541235336289066,0.2439919078738959,0.0
0.2180697802754207,5,0.9502768292466646,0.25076274259567377,0.0
0.27690182832329846,1,1.125322727452614,0.14381183461197666,0.0
0.19820869804450245,3,1.0091127762283796,0.18860799532703215,0.0
0.27823218279070033,0,1.1246814276559831,0.22356263891785727,0.0
0.06901274479551278,2,1.1406880266277788,0.25399472364132014,0.0
0.2410951252187612,1,1.4309857354766284,0.12079187518247791,0.0
0.20435235341190858,1,0.9369406689427752,0.29247306329090567,0.0
0.18504963247670664,2,0.8117954598667242,0.2780441341109112,0.0
0.20458803882677512,2,1.0492167230632818,0.15406971809911688,0.0
0.10062155426995537,1,0.8395439945720913,0.2645520486064664,0.0
0.1890164056081244,1,1.2963921536873073,0.20366478460796467,0.0
0.21785562857558732,1,0.9433563922109535,0.19236129631240373,0.0
0.2738947022370758,1,0.8868847264252019,0.1628868211622811,0.0
0.17408648908631763,3,0.9057368557697765,0.21619371732631848,0.0
0.15957531985534062,2,1.1436834846943282,0.24597782354071954,0.0
0.1749121478207732,5,0.9684506033537029,0.18218658099255164,0.0
0.24577010588510373,1,0.8716666359739236,0.2258438386016584,0.0
0.21643755548298424,3,1.3330703835247062,0.23986258423106074,0.0
0.17351198981164806,2,0.82876603186765,0.24222436340305717,0.0
0.22566337165566783,3,1.0071132148065987,0.11039321962623605,0.0
0.20485387746740202,3,1.130461230322046,0.2719495611370134,0.0
0.24843224952664447,3,0.6737329779165853,0.1916506629530096,0.0
0.1648973453061324,0,1.096052100281185,0.1524832163392429,0.0
0.1836168926701116,3,0.7889784649039101,0.14835290149593633,0.0
0.1803945923433921,2,1.1645565561668005,0.19660282256879008,0.0
0.12682425259339408,1,0.8074697976162047,0.2773663078937918,0.0
0.2148060138532288,2,1.1385538063697722,0.17566951633652939,0.0
0.21305276360899447,3,1.2211666132589425,0.24994514935670867,0.0
0.20025567283212306,0,1.172287305126561,0.11936374619744372,0.0
0.18827064333124266,2,1.0502633296476205,0.19521134043021235,0.0
0.12923146289747928,0,0.9537398114140601,0.2983372280785471,0.0
0.17896773386173206,0,0.8847160847330312,0.2540875605584674,0.0
0.18286427417366152,2,1.2942069381634207,0.1421056976881226,0.0
0.15988613653891906,1,0.8601009559664714,0.20028829473958215,0.0
0.19193571441669954,0,0.7925867852860008,0.1467249527297133,0.0
0.22020254284072693,1,1.133073787006566,0.18191218545250185,0.0
0.2943092950605265,2,0.8407726393627009,0.25601680474699295,0.0
0.20872889064159195,3,0.8099873005067746,0.25424496305808075,0.0
0.21287751953613823,4,0.7112791475660469,0.14562007558047702,0.0
0.19627770421169166,2,0.9034180321078964,0.284444663630972,0.0
0.10406143923504793,2,0.9834569952207014,0.21851363655296535,0.0
0.19867430622753918,2,1.0486183455321398,0.1759848581924029,0.0
0.20301151049705132,0,1.1902612488598967,0.2003871161561721,0.0
0.32316210562426434,2,1.1053795847331587,0.22101425068754874,0.0
0.19038195176094388,3,0.961825556089364,0.2119781063691571,0.0
0.21507736711668063,1,0.960360864724056,0.19728100710723562,0.0
0.19826441151473784,6,1.1020314937830367,0.20098656081788002,0.0
0.1415660981190234,1,1.254514032585714,0.13528238208557725,0.0
0.25714114072575106,3,1.0252628398966401,0.26254658086093585,0.0
0.2375966516343387,1,0.9061738291579182,0.20835206398820305,0.0
0.23955159735215237,1,0.8014267997828909,0.12621597234094062,0.0
0.15453062726026306,3,0.7109589471175548,0.25323142031655554,0.0
0.270139715546805,3,1.1332539344087047,0.28648879567547014,0.0
0.12990744686038597,3,1.1155957047279115,0.2894613798473924,0.0
0.22934285469001353,1,1.1154727050213322,0.17380354648223456,0.0
0.3095227812904989,6,0.9742681107295889,0.1271033747121508,0.0
0.15047318374346558,0,1.28138694917835,0.20367992532661303,0.0
0.1716851135198614,1,0.9031763010830365,0.12252184586984415,0.0
0.20498256825438207,4,1.1910538474414412,0.28679748370252345,0.0
0.17482621729419004,0,0.9922514210020914,0.1367159254710292,0.0
0.12246682844669338,5,0.8783298470641325,0.15055317199023283,0.0
0.20342814874030138,2,1.1185060614635522,0.1813273053769941,0.0
0.14688481431369477,1,1.0819272237367987,0.17663289371182517,0.0
0.22367962153175908,0,1.0713945518533852,0.2589325784795778,0.0
0.15402878828830985,0,1.0162556844112398,0.19126336411019246,0.0
0.277496720250877,4,0.9924213836566338,0.13415365200066737,0.0
0.16083733538318815,2,1.4776743985740877,0.15344197909721483,0.0
0.18389692418971623,2,1.2368513290392347,0.2018226770375044,0.0
0.2406758608684835,1,1.1445653789971024,0.12949078348522697,0.0
0.13845678417830226,0,1.0223598316406777,0.22233113512920283,0.0
0.21137299673020649,2,1.2014314401193338,0.21314946131022916,0.0
0.2653571377141214,1,1.1035989552782903,0.24294046327645152,0.0
0.11962583827193862,3,1.0052409505548072,0.28754092307587353,0.0
0.20923169292661523,0,0.939287134946817,0.2824509122202311,0.0
0.21299413971242118,1,0.9838165324674624,0.2892151236137662,0.0
0.23909114358886552,1,0.36591485282438885,0.1489431194047402,0.0
0.1381524644560959,4,1.0421201678595284,0.12631306132787093,0.0
0.13397716934578618,3,0.902304783977928,0.1604553400992897,0.0
0.2260970782808449,2,1.3185339996565768,0.2790170345532629,0.0
0.2148492336616593,2,1.0038688141623509,0.2944106949246976,0.0
0.21252464251729383,2,0.7622073160930076,0.27186499021409516,0.0
0.2173224104748488,2,0.9900239691743764,0.12200354422550873,0.0
0.16599876392107546,2,0.7907757829874992,0.28948559961195863,0.0
0.21161268485805018,1,1.0946814831424934,0.1846716054701572,0.0
0.21465362366493407,0,1.058189472867897,0.10186205815247074,0.0
0.16428242909868163,4,1.1915679262216536,0.18847874814963872,0.0
0.29328872555723784,0,0.8418236416610869,0.10921383393509353,0.0
0.2236916460455894,3,1.0068016192456293,0.2087755842322235,0.0
0.14043482513986758,1,0.726995640914673,0.16771080548741027,0.0
0.2328276804316915,2,1.1402989563849428,0.19468698671880974,0.0
0.15126591648863394,2,1.1037742360880245,0.2226340721486234,0.0
0.23935423018712262,5,1.0991610042055142,0.2737602191635641,0.0
0.2579297789503702,1,1.0003238062713882,0.23238031529438571,0.0
0.1589658840824145,1,1.082954578157758,0.18680977369563612,0.0
0.24816880646221612,5,1.3208678216617193,0.26388557073407304,0.0
0.22063904634682494,1,0.9429811485915972,0.2811164275146264,0.0
0.2411030079997245,1,1.0277290367420169,0.12395199328643945,0.0
0.2948396491326974,3,0.7827747401637181,0.20638659551055827,0.0
0.1877305941998565,0,0.8263478076803336,0.15690239194848882,0.0
0.16231319178212553,1,1.0195626586186615,0.10941223957538948,0.0
0.15552427851872386,0,1.2207867093403815,0.23370933902279706,0.0
0.1592094857517281,0,0.9487438351496855,0.27255415549184514,0.0
0.1961449145292948,3,0.9528166941375752,0.1325805308954788,0.0
0.2170575987408322,3,0.9186229510991251,0.2624827315247801,0.0
0.21383453996650095,1,0.8930486658311354,0.27067914670738835,0.0
0.2413591624518012,2,1.0589942911417642,0.2828680885332967,0.0
0.20065009459389535,0,0.7005484709642711,0.15305701781721048,0.0
0.27267670385786585,0,1.2561879153333455,0.2807906130379778,0.0
0.1867671583381022,4,0.8669155403741079,0.16413255094728646,0.0
0.33600845832948095,1,1.1443806970876282,0.21046760269110054,0.0
0.23128336738825034,4,0.7460002805212248,0.11010149416645643,0.0
0.15714212217918588,4,1.1337680261092435,0.10877621767374873,0.0
0.1464553750969444,4,1.1343889215628995,0.24407464254644057,0.0
0.22412362076215928,2,1.0768404144011794,0.1888959955955582,0.0
0.18882686073370747,2,0.8011142956400416,0.15125847507384352,0.0
0.2357000247046046,3,1.0499096379196153,0.13808269920498203,0.0
0.22366188122867725,2,0.7633887630531222,0.23399069817184362,0.0
0.19635855436715638,5,0.9494473489807629,0.10008030880506798,0.0
0.15766031409657977,5,1.2058826201910653,0.26117823383937083,0.0
0.12425763876570678,1,1.1593403854141484,0.11584992122598577,0.0
0.17767425239664897,2,1.0030365885080865,0.13829792298162388,0.0
0.24281993971617363,1,0.8050386848154316,0.1772472790598179,0.0
0.2107046872065102,2,1.1291175424348388,0.1969717479432207,0.0
0.13771306106440062,4,1.003876247539605,0.17099902316278837,0.0
0.2086590462925591,2,0.5359368803539153,0.16414243299685877,0.0
0.21926586898644185,4,1.1565259652633038,0.2927832024146377,0.0
0.15580712818994336,1,0.9951534332260615,0.22831593624867885,0.0
0.2076862552972764,3,1.2404902495966144,0.10468659107347765,0.0
0.20291043592230001,2,0.7809458962314391,0.18603518168886263,0.0
0.14285148510846885,3,0.36465923736079986,0.27500173994879407,0.0
0.21788936801741418,3,1.055816771669037,0.1602912372821336,0.0
0.22803922631841173,1,1.0583127353363946,0.11891126895487765,0.0
0.25415256215876386,3,0.6618656744787096,0.25167695431798354,0.0
0.2526901026017452,1,0.8043000908266787,0.22120276638721625,0.0
0.13111653160214545,3,1.5510435487439804,0.21406250156530077,0.0
0.15310874800424387,4,0.9388778771692393,0.1107153119214816,0.0
0.225751763360433,2,1.1461917952752432,0.12809980195910348,0.0
0.22568929754561046,3,0.8698680345263232,0.22450987924262275,0.0
0.22575238431530242,3,0.5819394202293686,0.14156476829176717,0.0
0.3926365745327361,3,0.9659483506408189,0.20081401594968484,0.0
0.22854452553465837,3,0.946879087942779,0.2089763372058787,0.0
0.25677828200902997,1,0.9200243522663257,0.15670143805418787,0.0
0.24770008817466013,0,0.9770718328987215,0.2896850311082986,0.0
0.2325695625652899,4,1.0528536543291274,0.26849282136711505,0.0
0.18423653776798274,1,0.9699766097492387,0.2444747015265597,0.0
0.23794846102466338,2,0.7471987664105273,0.11559877328188183,0.0
0.16135873927312142,1,1.0972369583123878,0.12122600386180389,0.0
0.18815906966299956,5,0.6101256489355154,0.19855626917299113,0.0
0.17573182260854484,1,0.5899285085431599,0.13214266983819714,0.0
0.20409370696931614,2,1.1478360989403136,0.2956530927058948,0.0
0.31573292833367544,2,1.1014040544270713,0.1317040468054819,0.0
0.1066367403704126,1,0.9885209269851928,0.1974935670927948,0.0
0.2343130095187257,0,0.7209102990489855,0.1728242113683011,0.0
0.11936420644051743,0,0.858417811865185,0.22787728429081958,0.0
0.17640340671052834,2,0.9474506504626992,0.12580728177788497,0.0
0.2544475298483683,2,0.6808212062851773,0.18606328560847818,0.0
0.20321400095477316,3,0.8521942683953534,0.15494100656142873,0.0
0.14611276110353472,3,1.130466067635336,0.27755030493433763,0.0
0.1642348145370016,0,1.2854610728578433,0.10811714242693903,0.0
0.23397988744673381,3,0.9161130494682899,0.28274549880129185,0.0
0.1634816684141432,1,1.1512976708632197,0.26659882771060006,0.0
0.21082292947909875,1,0.6171879858825065,0.1595141432881631,0.0
0.2022785919951907,3,1.1318902482227222,0.2578581309354209,0.0
0.16741998261970914,0,0.8392103170545038,0.10624271206774952,0.0
0.3071972044662663,1,1.061469123341594,0.2933731100586787,0.0
0.23169595111590058,2,0.9504495163520581,0.20531898851795788,0.0
0.09874287066711965,2,1.264082801956767,0.16065620521308904,0.0
0.2093227157384714,1,0.8251128703320163,0.17251664251893542,0.0
0.1669106767615806,1,1.1255212595123663,0.11328107069209947,0.0
0.24262166673981123,0,0.9440985073406933,0.29786990280840786,0.0
0.160373963078365,1,0.9683389043980672,0.1078583890301385,0.0
0.19426317792665507,2,0.963229221368158,0.2309814246295718,0.0
0.22524936394902287,1,0.8308653791011774,0.18854718554129166,0.0
0.24328775970850608,4,0.9971802068186657,0.289783243637743,0.0
0.1399851796472112,1,0.9874703555756357,0.14919994806135903,0.0
0.1832749382079526,3,1.0482480496813458,0.20641736478760225,0.0
0.1762527344419522,1,1.0169010291385725,0.1964712417165506,0.0
0.16733353837131443,3,1.1595989099224473,0.24057328881002027,0.0
0.28827271201405485,0,1.1847017232094736,0.1136020463904841,0.0
0.22024908554804778,1,0.7898753356344398,0.13875782600467096,0.0
0.13695580228324775,2,1.1737545001181542,0.14291296401856995,0.0
0.24589309735273882,1,0.7627327145780292,0.24763015096833793,0.0
0.3061078098506317,2,1.117571177627547,0.13782773926534803,0.0
0.25162326302755733,2,1.1239477569405738,0.21469835277819532,0.0
0.12403150170229933,2,0.6177366216674991,0.14304876410019074,0.0
0.17578829635668744,4,1.018595849305882,0.27232499001679566,0.0
0.26334555745933114,2,0.9063007773279368,0.2884370908979277,0.0
0.16461652671906096,3,0.848246948412925,0.20369859498844808,0.0
0.22219097140731142,2,1.2701704661398012,0.17046177684183567,0.0
0.23873170267146684,1,0.8692641718725163,0.14681155500349982,0.0
0.15365347642109586,2,0.83872461417639,0.10995620030460876,0.0
0.19702373219691,4,1.0151389880010186,0.15370001523949908,0.0
0.03793663299654637,2,1.1371179492596832,0.23084715598906358,0.0
0.1487806179332855,0,0.9716702827979746,0.20672338626184217,0.0
0.187371592430342,3,1.2332741091338504,0.2888082556561855,0.0
0.13761084090175754,0,1.106195132392818,0.17925545249834013,0.0
0.2816205651965818,5,0.564357736053714,0.2387726684656789,0.0
0.12849293110196836,2,0.8941066072985984,0.19786454949502427,0.0
0.17799777566515082,3,0.8876315801296601,0.20251524318484232,0.0
0.20653702886430458,2,1.0958721906858844,0.1535548629208235,0.0
0.27206366445330576,5,0.4750365887251776,0.19099015536839992,0.0
0.12820689244102804,2,1.5098019417435444,0.19415699940254144,0.0
0.258158187607748,2,1.106205218978842,0.24132850434978678,0.0
0.20051165305097937,1,1.0297753607835383,0.28812799983722276,0.0
0.15092456744760246,1,1.2363135432838293,0.16586425549650086,0.0
0.22310517371316355,6,1.468730810562525,0.10844009371625969,0.0
0.20995298477867352,1,1.1741493289176805,0.19925902510012794,0.0
0.16998915614206028,2,1.189762619294324,0.20889226642983372,0.0
0.20349010424950095,0,1.0261380048928765,0.13368811022638305,0.0
0.180734320156912,4,0.9716948493266103,0.2520929212552133,0.0
0.2056758672625624,2,0.9048409111990198,0.29698582168829835,0.0
0.23310653372605233,3,0.8347776016570916,0.2891549434016922,0.0
0.27930084080726764,3,0.8625971800601006,0.13942120776473044,0.0
0.13810922505865755,3,0.7298888071314034,0.27507264798015213,0.0
0.30665166873281335,2,0.9848257098629953,0.24089872728233694,0.0
0.10239561002387491,1,0.6630664845547226,0.19076931276138231,0.0
0.19241074524822085,2,1.038183304828742,0.20812219886494582,0.0
0.22941586032422884,3,0.9927338783915316,0.26992003499649164,0.0
0.21404959338675164,3,1.0293870596773376,0.19602698792767465,0.0
0.16886502400897033,3,0.8955736859960015,0.17464147382102538,0.0
0.18959388748213624,2,1.6153720740361006,0.19864949860519715,0.0
0.17534995326705838,3,1.2720231800360626,0.21582596080700983,0.0
0.17053176215278942,2,0.7510914999830555,0.13781553075566977,0.0
0.24248010485105126,0,1.0465736174853797,0.2801815460533981,0.0
0.2178507742982524,4,0.8783987714125353,0.23483738976592275,0.0
0.16535452023696728,3,0.7971040546585172,0.2266537834674978,0.0
0.24497999377166255,2,0.731985585775213,0.11989924523612763,0.0
0.21536497604383048,3,1.0864433381518508,0.22083478763451836,0.0
0.24064310594194802,2,0.8637239529860852,0.12419213244769847,0.0
0.23148144209618063,1,1.193565204805041,0.11573953503907981,0.0
0.1585502494538964,4,1.1987564429060877,0.20546217912847864,0.0
0.17199094799015152,3,1.27478287704229,0.18055710680929898,0.0
0.2373646802561631,4,0.8295226467851793,0.21776205403124466,0.0
0.23051851327167325,1,1.095073122138402,0.11784443361144772,0.0
0.1989549203017926,2,1.1264908433284602,0.1861966125694517,0.0
0.2058663691654391,1,0.905164364979207,0.1349573430090316,0.0
0.26388324478942127,2,0.845645608521425,0.2974200171848233,0.0
0.17042143055820852,1,1.3219041331551946,0.21223004248703486,0.0
0.2273548690585019,1,1.0454991751464107,0.23748737218817345,0.0
0.1898903673783053,5,1.1271935501423476,0.16508365613652157,0.0
0.189115939838639,0,0.8355847976344145,0.11894778295586883,0.0
0.2549388425993595,2,0.7561431066955613,0.2951741725567073,0.0
0.24127081744940151,4,0.8861100451015779,0.15725180707663663,0.0
0.24067548180003195,2,0.9751957225220006,0.18476163703471482,0.0
0.26527394035771645,0,0.7871559986365302,0.229972784340515,0.0
0.20105019208163796,5,0.9980310382699235,0.10493945953722227,0.0
0.2340976485647482,2,0.6622989623863,0.26205182610345734,0.0
0.18448666217032722,4,0.7759905155060256,0.20731563800572406,0.0
0.2162083176244221,3,1.134182249655375,0.15564343741376443,0.0
0.19349284728161578,1,1.1207581040555787,0.11232159705849386,0.0
0.20484979824963592,2,0.9216246469226267,0.1324996830948883,0.0
0.2297578512718457,5,0.7964471381846094,0.27900677177068733,0.0
0.15908896583832638,1,0.7945192896947978,0.2372048447871782,0.0
0.304619363784273,1,0.9253463508117372,0.14998034432737797,0.0
0.1496991309250149,1,1.1289036983290583,0.1131201529890059,0.0
0.1392905693606134,3,1.185649138268865,0.23812306247732726,0.0
0.2579055436750034,2,0.9006936529036061,0.214481545193553,0.0
0.2395831346981468,1,0.7693015148030432,0.180903904891647,0.0
0.23120599085260776,0,1.0535687275732666,0.17272228983801277,0.0
0.231417275463214,1,0.8352930058748301,0.14336285518582165,0.0
0.1993876613576543,0,0.8963494722277595,0.23392225130750352,0.0
0.15513728142570843,3,1.2650552180874075,0.2941336055587741,0.0
0.20379022790968632,2,1.1654230857131536,0.13514304916736516,0.0
0.1661419144243944,0,1.0315948624502904,0.21942332400310066,0.0
0.24875598667088758,1,0.7456161997774554,0.18483701114919524,0.0
0.19264713092489308,3,1.0422793134941317,0.18933774434893297,0.0
0.15872514016037442,2,1.2125314581575053,0.15082945602556289,0.0
0.18393070791735033,1,0.9248732668468929,0.2650269751322838,0.0
0.22064657271378124,3,1.2702228179973432,0.1970511208294482,0.0
0.17181377235980128,4,1.2585490579036414,0.2086811704396528,0.0
0.15888898022167844,0,1.3327465664286948,0.16095218255946514,0.0
0.21218436057459564,1,1.0610486253062705,0.13636169313338994,0.0
0.21224832855543616,1,1.1174783399612025,0.1171820776405641,0.0
0.17465284123144353,2,1.282837457666218,0.2428238281849832,0.0
0.17644808471908388,2,1.0894787874137952,0.1392468563375711,0.0
0.21160249686788182,0,0.8997531784419575,0.23801507083775955,0.0
0.1275957829251338,2,0.9102914326944277,0.17807528920939078,0.0
0.12962681128117226,0,1.047710990754748,0.1831549601979303,0.0
0.1640777889373782,4,0.7418877156107562,0.19383549921855434,0.0
0.18932764241440764,1,0.9713482169271614,0.17354170162550864,0.0
0.21554537827990025,5,1.2193094236460507,0.12012399544451802,0.0
0.2737678108474776,1,0.5617492297669437,0.16192636200056915,0.0
0.24288298116010099,1,1.306896420358903,0.23274687213878767,0.0
0.19200307350182866,0,1.2244748437406319,0.23315688029377418,0.0
0.19904918960486556,1,0.9080470768339047,0.15724486144799887,0.0
0.14987353176810958,2,1.1086781655743618,0.19202052531153757,0.0
0.1990743432003805,0,1.0006295453812653,0.1386894456023875,0.0
0.1855670680539931,3,1.2459980736877365,0.14207441630596715,0.0
0.21613592801690448,4,1.1965366285539882,0.10460941768132148,0.0
0.15863845282238387,2,0.7199858553633982,0.27934930998154894,0.0
0.22596732571205863,5,1.1174524826928354,0.14214133301498125,0.0
0.2766369456501289,2,0.9588744292713505,0.14550677538729268,0.0
0.19456199257715712,3,1.01656651410362,0.15592028652902637,0.0
0.22008558610494708,1,0.8543656198060369,0.1254816143390858,0.0
0.23450719958555563,2,1.349627413824167,0.22785257663627256,0.0
0.1799389764057082,0,1.2080123639805151,0.11502859063551732,0.0
0.21120462409052085,3,0.8520457672054065,0.12684048526527006,0.0
0.20062962003908977,1,0.7330778786179535,0.22895134531801856,0.0
0.2048838049274416,3,0.9228654738044304,0.16793212409628855,0.0
0.16134951080722668,3,1.0869005292182612,0.24158956534023782,0.0
0.20122550871294714,1,1.0480411687892446,0.21148494893402842,0.0
0.22489991456227248,3,1.2506265649536488,0.15120423461230262,0.0
0.2725571803897521,0,1.1579839444361704,0.2301655900978656,0.0
0.24796354130426035,1,1.1939138051505813,0.12325473605857613,0.0
0.30765912287557784,0,1.0653710801220875,0.20728207661600606,0.0
0.16163262185559754,2,0.7221402539578019,0.18742962100900692,0.0
0.24361603183603392,1,0.9608602937706197,0.15357471656348815,0.0
0.2091671002869176,4,1.212017947981733,0.2208009995479,0.0
0.30949014666088365,3,0.9896954142950708,0.2742667184680565,0.0
0.15958508573224245,1,1.1006180737247493,0.29978093995261534,0.0
0.1580139078909612,1,0.9362503369507734,0.22155255374868488,0.0
0.1700303677277989,4,0.794037630291631,0.18094117486583403,0.0
0.09380521378450966,1,0.9753311871907779,0.14504142004324033,0.0
0.17371224891596196,1,1.0618094886065308,0.15141921787902235,0.0
0.1620433669223151,1,0.8688624561077113,0.19589099562995313,0.0
0.2075196893238104,3,0.9528577510286663,0.17345554025614185,0.0
0.21708779878885798,1,0.8121073516028035,0.28276290452498887,0.0
0.2938085419607943,2,1.2238489835128192,0.1736590935311419,0.0
0.24752119190930252,5,0.9411088484823932,0.1746889182290871,0.0
0.17115481721687986,1,1.2905511090252366,0.17670690248679538,0.0
0.1550792664325821,2,1.3057495701081816,0.2673240420735316,0.0
0.2245959585753253,5,0.9837908070556513,0.23015766416938035,0.0
0.1339883396489679,1,0.7983102534905301,0.22283377006377852,0.0
0.2915729382927177,4,0.5828204244533326,0.16682860447677245,0.0
0.25897200603606435,4,0.7055925853946416,0.2635808353664879,0.0
0.17654121739476478,1,0.725233035020268,0.10767277227114024,0.0
0.11434327354545613,2,1.275693925492301,0.2741594344676226,0.0
0.2676936187082707,3,1.0231649174453892,0.20254997995878593,0.0
0.1942730077373691,6,1.0779209048183975,0.17965004697268255,0.0
0.2618908155986731,0,0.5559157982129748,0.19943345614353714,0.0
0.12027861706028165,4,0.7604067141565477,0.2334831061067662,0.0
0.17003124885231136,3,1.1774159552892574,0.10255308530357948,0.0
0.20026218498590917,1,1.0573548224765172,0.27431037129164954,0.0
0.20234902968823712,4,0.9705589442628806,0.18934790506227855,0.0
0.17749672642603784,1,1.1129684717200246,0.16859330394001565,0.0
0.23114249661737496,2,1.327159561227163,0.12764911312681143,0.0
0.1466189785308703,1,0.9557915072925899,0.18789307487168844,0.0
0.19288102574893534,4,1.0138739605316138,0.19926455425687578,0.0
0.20601478158559494,3,1.038519383746261,0.18072933889869555,0.0
0.22572194170293747,6,1.4784219270547985,0.23573201876537941,0.0
0.2355807439044445,1,0.5801287471161949,0.1841793057518452,0.0
0.14376789540810656,2,1.1366446029577615,0.29228351556931464,0.0
0.1232942914632189,1,0.9770395502481872,0.21985550356471836,0.0
0.26388384109492546,2,1.113354345236836,0.2614955871303818,0.0
0.21661570059897958,3,0.8685254892010551,0.12187118062189578,0.0
0.16257567317217234,3,0.9902069938283099,0.17945825858918113,0.0
0.2775575987761262,0,1.142282115893099,0.16736954028943055,0.0
0.20578373171464295,1,1.6225820402087683,0.21389647762731834,0.0
0.25896485920319134,1,1.1616072378804143,0.2722227040122851,0.0
0.20337592407050545,4,0.8303868803938983,0.11566764355240133,0.0
0.30303739624409937,1,0.9152480635954594,0.11451495960894216,0.0
0.28776704212216025,4,0.9093171783232292,0.2700635416315198,0.0
0.18755179257604634,0,0.640871365473997,0.14257001720767148,0.0
0.2485785475477178,3,0.9339819616597126,0.23375065088996275,0.0
0.23226879747925738,1,1.146565816364349,0.20857562647216105,0.0
